contractSymbol,openInterest,volume,snapshot_date
XBI261009P00152500,61.0,0.0,2026-09-25
XBI261009C00153000,0.0,0.0,2026-09-25
XBI261009P00153000,3.0,0.0,2026-09-25
XBI261009C00154000,5.0,0.0,2026-09-25
XBI261009P00154000,15.0,0.0,2026-09-25
XBI261009C00155000,21.0,14.0,2026-09-25
XBI261009P00155000,16.0,4.0,2026-09-25
XBI261009C00156000,30.0,1.0,2026-09-25
XBI261009P00156000,52.0,0.0,2026-09-25
XBI261009C00157000,21.0,0.0,2026-09-25
XBI261009P00157000,28.0,0.0,2026-09-25
XBI261009C00157500,0.0,0.0,2026-09-25
XBI261009P00157500,0.0,0.0,2026-09-25
XBI261009C00158000,113.0,115.0,2026-09-25
XBI261009P00158000,2.0,0.0,2026-09-25
XBI261009C00159000,7.0,1.0,2026-09-25
XBI261009P00159000,4.0,0.0,2026-09-25
XBI261009C00160000,33.0,3.0,2026-09-25
XBI261009P00160000,63.0,20.0,2026-09-25
XBI261009C00161000,0.0,12.0,2026-09-25
XBI261009P00161000,2.0,0.0,2026-09-25
XBI261009C00162000,12.0,9.0,2026-09-25
XBI261009P00162000,1.0,0.0,2026-09-25
XBI261009C00162500,10.0,1.0,2026-09-25
XBI261009P00162500,0.0,0.0,2026-09-25
XBI261009C00163000,12.0,1.0,2026-09-25
XBI261009P00163000,6.0,0.0,2026-09-25
XBI261009C00164000,3.0,1.0,2026-09-25
XBI261009P00164000,4.0,0.0,2026-09-25
XBI261009C00165000,26.0,0.0,2026-09-25
XBI261009P00165000,4.0,0.0,2026-09-25
XBI261009C00166000,6.0,0.0,2026-09-25
XBI261009P00166000,0.0,0.0,2026-09-25
XBI261009C00167000,15.0,0.0,2026-09-25
XBI261009P00167000,0.0,0.0,2026-09-25
XBI261009C00167500,2.0,0.0,2026-09-25
XBI261009P00167500,0.0,0.0,2026-09-25
XBI261009C00168000,2.0,0.0,2026-09-25
XBI261009P00168000,0.0,0.0,2026-09-25
XBI261009C00169000,0.0,0.0,2026-09-25
XBI261009P00169000,0.0,0.0,2026-09-25
XBI261009C00170000,25.0,0.0,2026-09-25
XBI261009P00170000,10.0,10.0,2026-09-25
XBI261009C00171000,0.0,0.0,2026-09-25
XBI261009P00171000,4.0,0.0,2026-09-25
XBI261009C00172000,39.0,0.0,2026-09-25
XBI261009P00172000,3.0,0.0,2026-09-25
XBI261009C00172500,4.0,0.0,2026-09-25
XBI261009P00172500,0.0,0.0,2026-09-25
XBI261009C00173000,17.0,0.0,2026-09-25
XBI261009P00173000,2.0,0.0,2026-09-25
XBI261009C00174000,0.0,1.0,2026-09-25
XBI261009P00174000,0.0,0.0,2026-09-25
XBI261009C00175000,90.0,0.0,2026-09-25
XBI261009P00175000,0.0,0.0,2026-09-25
XBI261009C00176000,0.0,0.0,2026-09-25
XBI261009P00176000,0.0,0.0,2026-09-25
XBI261009C00177000,45.0,0.0,2026-09-25
XBI261009P00177000,0.0,0.0,2026-09-25
XBI261009C00177500,0.0,0.0,2026-09-25
XBI261009P00177500,0.0,0.0,2026-09-25
XBI261009C00178000,0.0,0.0,2026-09-25
XBI261009P00178000,0.0,0.0,2026-09-25
XBI261009C00179000,2.0,0.0,2026-09-25
XBI261009P00179000,0.0,0.0,2026-09-25
XBI261009C00180000,11.0,0.0,2026-09-25
XBI261009P00180000,0.0,0.0,2026-09-25
XBI261009C00181000,1.0,0.0,2026-09-25
XBI261009P00181000,0.0,0.0,2026-09-25
XBI261009C00182000,0.0,0.0,2026-09-25
XBI261009P00182000,0.0,0.0,2026-09-25
XBI261009C00182500,0.0,0.0,2026-09-25
XBI261009P00182500,0.0,0.0,2026-09-25
XBI261009C00185000,4.0,0.0,2026-09-25
XBI261009P00185000,0.0,0.0,2026-09-25
XBI261009C00190000,32.0,0.0,2026-09-25
XBI261009P00190000,0.0,0.0,2026-09-25
XBI261009C00195000,0.0,0.0,2026-09-25
XBI261009P00195000,0.0,0.0,2026-09-25
XBI261009C00200000,0.0,0.0,2026-09-25
XBI261009P00200000,0.0,0.0,2026-09-25
