contractSymbol,openInterest,volume,snapshot_date
SPY260922P00782000,0.0,1973.0,2026-09-21
SPY260922C00783000,425.0,6161.0,2026-09-21
SPY260922P00783000,0.0,1285.0,2026-09-21
SPY260922C00784000,880.0,4288.0,2026-09-21
SPY260922P00784000,2.0,1014.0,2026-09-21
SPY260922C00785000,740.0,5487.0,2026-09-21
SPY260922P00785000,0.0,720.0,2026-09-21
SPY260922C00786000,1132.0,2597.0,2026-09-21
SPY260922P00786000,0.0,1056.0,2026-09-21
SPY260922C00787000,1283.0,3843.0,2026-09-21
SPY260922P00787000,0.0,607.0,2026-09-21
SPY260922C00788000,11396.0,7372.0,2026-09-21
SPY260922P00788000,0.0,408.0,2026-09-21
SPY260922C00789000,12715.0,1732.0,2026-09-21
SPY260922P00789000,0.0,453.0,2026-09-21
SPY260922C00790000,848.0,1751.0,2026-09-21
SPY260922P00790000,4.0,124.0,2026-09-21
SPY260922C00791000,89.0,1035.0,2026-09-21
SPY260922P00791000,0.0,16.0,2026-09-21
SPY260922C00792000,210.0,3555.0,2026-09-21
SPY260922P00792000,0.0,18.0,2026-09-21
SPY260922C00793000,413.0,49.0,2026-09-21
SPY260922P00793000,0.0,46.0,2026-09-21
SPY260922C00794000,247.0,68.0,2026-09-21
SPY260922P00794000,0.0,24.0,2026-09-21
SPY260922C00795000,190.0,1004.0,2026-09-21
SPY260922P00795000,0.0,8.0,2026-09-21
SPY260922C00796000,127.0,694.0,2026-09-21
SPY260922P00796000,0.0,10.0,2026-09-21
SPY260922C00797000,309.0,9.0,2026-09-21
SPY260922P00797000,0.0,48.0,2026-09-21
