date,spot,net_gex,flip,call_wall,put_wall,call_wall_class,put_wall_class,pcr_oi_all,pcr_oi_near,net_vanna,net_charm
2015-08-19,110.13,-393508220.0,,115.0,107.0,WEAK,WEAK,1.547,1.447,194587244.0,535071586.0
2015-08-20,107.08,-674776196.0,,115.0,107.0,WEAK,WEAK,1.534,1.396,126556749.0,-247059077.0
2015-08-21,102.4,-383202897.0,,,107.0,REMOTE,WEAK,1.431,1.132,53123692.0,715584157.0
2015-08-24,98.46,-305707186.0,,,100.0,REMOTE,WEAK,1.482,0.905,25533527.0,-138327128.0
2015-08-25,98.09,-306053064.0,,,100.0,REMOTE,WEAK,1.405,0.802,20268765.0,45396582.0
2015-08-26,103.03,-246909482.0,,,100.0,REMOTE,WEAK,1.346,0.809,80768253.0,264159212.0
2015-08-27,105.64,-93754648.0,,115.0,100.0,WEAK,PRIMARY,1.336,0.904,104582463.0,384590009.0
2015-08-28,105.62,-8155396.0,,115.0,100.0,WEAK,PRIMARY,1.411,0.983,117562514.0,397223732.0
2015-08-31,104.31,-279243893.0,,,100.0,REMOTE,PRIMARY,1.525,1.181,95252581.0,149258063.0
2015-09-01,101.05,-365937669.0,,,100.0,REMOTE,PRIMARY,1.551,1.288,67571288.0,182826472.0
2015-09-02,103.9,-337327822.0,,,100.0,REMOTE,PRIMARY,1.54,1.361,98749163.0,343677943.0
2015-09-03,103.39,-382592895.0,,,100.0,REMOTE,PRIMARY,1.574,1.314,101195853.0,642904833.0
2015-09-04,102.16,-603280436.0,,,100.0,REMOTE,PRIMARY,1.591,1.352,99083388.0,543418574.0
2015-09-08,105.04,-302535151.0,,,100.0,REMOTE,PRIMARY,1.652,2.002,107741953.0,225291098.0
2015-09-09,103.86,-391425985.0,,,100.0,REMOTE,PRIMARY,1.643,1.975,104651041.0,348586270.0
2015-09-10,104.99,-327351075.0,,115.0,100.0,WEAK,PRIMARY,1.647,1.839,115979510.0,556411025.0
2015-09-11,105.57,-203277921.0,,115.0,100.0,WEAK,PRIMARY,1.67,1.493,127176320.0,499238180.0
2015-09-14,105.25,-309719655.0,,115.0,100.0,WEAK,PRIMARY,1.661,1.469,115431577.0,253832406.0
2015-09-15,106.49,-216946179.0,,115.0,100.0,WEAK,PRIMARY,1.648,1.444,119533284.0,340870026.0
2015-09-16,107.09,-197457287.0,,115.0,100.0,WEAK,PRIMARY,1.67,1.455,122148739.0,535109474.0
2015-09-17,107.13,-186838552.0,,115.0,100.0,WEAK,PRIMARY,1.705,1.477,130942403.0,1220411728.0
2015-09-18,105.35,-475319343.0,,,100.0,REMOTE,PRIMARY,1.855,1.792,159938975.0,1612458155.0
2015-09-21,105.68,-208245780.0,,,100.0,REMOTE,PRIMARY,1.864,1.687,127083743.0,210378795.0
2015-09-22,104.1,-276404433.0,,,100.0,REMOTE,PRIMARY,1.828,1.662,115861068.0,238736198.0
2015-09-23,104.18,-295101473.0,,,100.0,REMOTE,PRIMARY,1.819,1.692,113153790.0,271430614.0
2015-09-24,103.8,-334670292.0,,,100.0,REMOTE,PRIMARY,1.857,1.652,108844894.0,363257474.0
2015-09-25,102.92,-439076087.0,,,100.0,REMOTE,PRIMARY,1.818,1.678,115015489.0,438582723.0
2015-09-28,99.99,-454082834.0,,,100.0,REMOTE,PRIMARY,1.89,1.858,73044857.0,200148528.0
2015-09-29,99.47,-461025513.0,,,100.0,REMOTE,PRIMARY,1.796,1.642,76334540.0,410131611.0
2015-09-30,101.76,-378149748.0,,,100.0,REMOTE,PRIMARY,1.778,1.461,104372501.0,220734161.0
2015-10-01,102.22,-317478174.0,,,100.0,REMOTE,PRIMARY,1.817,1.443,111565265.0,343318499.0
2015-10-02,104.01,-225356775.0,,,100.0,REMOTE,PRIMARY,1.762,1.555,125685074.0,283505309.0
2015-10-05,105.5,-151055806.0,,,100.0,REMOTE,PRIMARY,1.821,1.513,120166379.0,179997254.0
2015-10-06,105.0,-238253699.0,,,100.0,REMOTE,PRIMARY,1.851,1.826,128041037.0,239209462.0
2015-10-07,105.63,-150836033.0,,,100.0,REMOTE,PRIMARY,1.819,1.742,140726237.0,315098287.0
2015-10-08,106.05,-118937014.0,,,100.0,REMOTE,PRIMARY,1.797,1.909,147899405.0,454056739.0
2015-10-09,106.53,277192656.0,106.46,,100.0,REMOTE,PRIMARY,1.789,1.983,148320903.0,504524317.0
2015-10-12,106.79,-59502963.0,,,100.0,REMOTE,PRIMARY,1.799,2.009,141897713.0,317844660.0
2015-10-13,106.1,-109396060.0,,,100.0,REMOTE,PRIMARY,1.735,1.958,150736934.0,449309958.0
2015-10-14,105.93,-166914216.0,,,100.0,REMOTE,PRIMARY,1.742,1.945,152447810.0,521859272.0
2015-10-15,107.67,116914936.0,109.83,,100.0,REMOTE,PRIMARY,1.764,2.029,143322823.0,775398756.0
2015-10-16,108.12,185922119.0,109.1,,100.0,REMOTE,PRIMARY,1.768,1.975,147612595.0,474035931.0
2015-10-19,108.74,96818544.0,110.85,,100.0,REMOTE,PRIMARY,1.697,1.731,123535205.0,138583549.0
2015-10-20,108.18,43444648.0,113.74,,100.0,REMOTE,PRIMARY,1.705,1.837,130936323.0,199130105.0
2015-10-21,107.52,-15486272.0,,,100.0,REMOTE,PRIMARY,1.692,1.737,143049828.0,284920676.0
2015-10-22,109.71,29082174.0,119.68,120.0,100.0,WEAK,PRIMARY,1.647,1.686,162464533.0,162863254.0
2015-10-23,112.78,211029295.0,111.73,110.0,,WEAK,REMOTE,1.582,1.933,76895736.0,261856707.0
2015-10-26,112.85,133328630.0,114.81,120.0,,WEAK,REMOTE,1.646,1.988,117288749.0,218891056.0
2015-10-27,113.08,169426236.0,114.67,120.0,,WEAK,REMOTE,1.632,1.924,115860855.0,270254459.0
2015-10-28,114.02,308117355.0,113.85,120.0,,WEAK,REMOTE,1.581,1.813,107052140.0,255825839.0
2015-10-29,113.84,297213222.0,114.0,120.0,,WEAK,REMOTE,1.62,1.932,118162968.0,422730054.0
2015-10-30,113.33,277691933.0,113.89,120.0,,WEAK,REMOTE,1.654,1.974,138811535.0,338143774.0
2015-11-02,114.61,191063750.0,115.39,120.0,,WEAK,REMOTE,1.676,2.189,116401503.0,182278677.0
2015-11-03,115.01,186502368.0,115.98,120.0,,WEAK,REMOTE,1.679,2.134,117360813.0,225274144.0
2015-11-04,115.02,190476118.0,116.53,120.0,,WEAK,REMOTE,1.656,1.924,126282823.0,310128641.0
2015-11-05,114.71,158971751.0,116.66,120.0,,WEAK,REMOTE,1.675,1.898,133582552.0,517661398.0
2015-11-06,114.79,249786285.0,115.77,120.0,,WEAK,REMOTE,1.677,1.968,144716648.0,452923322.0
2015-11-09,113.57,48136961.0,119.81,120.0,,WEAK,REMOTE,1.644,1.775,161844652.0,212978140.0
2015-11-10,113.28,16872663.0,120.85,120.0,,WEAK,REMOTE,1.642,1.785,171815131.0,283031107.0
2015-11-11,113.14,-3820323.0,,120.0,,WEAK,REMOTE,1.631,1.666,166574265.0,319719596.0
2015-11-12,112.04,-202776265.0,,120.0,,WEAK,REMOTE,1.638,1.587,160886077.0,408472364.0
2015-11-13,109.84,-381747230.0,,120.0,100.0,WEAK,WEAK,1.623,1.735,129056513.0,280058040.0
2015-11-16,111.42,-262061106.0,,120.0,,WEAK,REMOTE,1.623,1.97,168160772.0,426107921.0
2015-11-17,111.49,-220147675.0,,120.0,,WEAK,REMOTE,1.597,1.985,176111846.0,539185385.0
2015-11-18,113.63,355576218.0,114.79,120.0,,WEAK,REMOTE,1.531,1.913,178179634.0,648043608.0
2015-11-19,113.71,503875533.0,114.12,120.0,,WEAK,REMOTE,1.52,1.888,179288291.0,1111533655.0
2015-11-20,114.48,1339333972.0,114.01,120.0,110.0,WEAK,WEAK,1.557,1.877,170543916.0,850264859.0
2015-11-23,114.15,243584996.0,115.8,116.0,,WEAK,REMOTE,1.414,1.065,166614934.0,209015250.0
2015-11-24,114.05,235307848.0,115.82,116.0,,WEAK,REMOTE,1.404,1.083,176401878.0,286384772.0
2015-11-25,114.15,268172147.0,115.76,116.0,112.0,WEAK,WEAK,1.413,1.158,176027443.0,269592466.0
2015-11-27,114.31,364585479.0,115.51,116.0,112.0,WEAK,WEAK,1.42,1.474,175945294.0,345418473.0
2015-11-30,114.02,111818431.0,117.61,116.0,,WEAK,REMOTE,1.443,1.928,161727015.0,263296804.0
2015-12-01,115.16,290307479.0,115.89,116.0,,WEAK,REMOTE,1.459,2.006,153617954.0,269650747.0
2015-12-02,114.45,152633445.0,117.52,116.0,112.0,WEAK,WEAK,1.447,1.879,165252444.0,376453074.0
2015-12-03,112.51,-142710080.0,,116.0,,WEAK,REMOTE,1.455,1.993,164234736.0,620201235.0
2015-12-07,114.62,214711669.0,116.85,116.0,,WEAK,REMOTE,1.431,1.079,174840229.0,343760771.0
2015-12-08,114.63,287345885.0,116.52,116.0,,WEAK,REMOTE,1.404,1.004,183365955.0,471979403.0
2015-12-09,112.89,-88197007.0,,116.0,,WEAK,REMOTE,1.406,0.998,177780492.0,519934778.0
2015-12-10,113.4,30684046.0,119.73,116.0,,WEAK,REMOTE,1.383,0.979,173313826.0,711743047.0
2015-12-11,110.79,-310322880.0,,116.0,100.0,WEAK,WEAK,1.417,1.443,141312477.0,534575856.0
2015-12-14,111.63,-244348126.0,,116.0,,WEAK,REMOTE,1.498,1.551,150897817.0,536446480.0
2015-12-15,112.31,-186433559.0,,116.0,,WEAK,REMOTE,1.493,1.618,167524131.0,738462733.0
2015-12-16,113.98,99231381.0,117.75,116.0,,WEAK,REMOTE,1.535,1.733,185670595.0,1370701758.0
2015-12-17,112.32,-201946178.0,,116.0,109.0,WEAK,WEAK,1.527,1.64,179397034.0,2016620128.0
2015-12-18,109.83,-944754956.0,,116.0,109.0,WEAK,WEAK,1.747,2.131,154822031.0,1819063056.0
2015-12-21,111.05,-136566209.0,,120.0,100.0,WEAK,WEAK,1.46,1.098,142812031.0,296121655.0
2015-12-22,111.78,-71609004.0,,120.0,,WEAK,REMOTE,1.51,1.057,161806021.0,340172903.0
2015-12-23,112.61,33668006.0,118.78,120.0,,WEAK,REMOTE,1.531,1.166,160990638.0,451023327.0
2015-12-24,112.59,58426386.0,117.58,120.0,110.0,WEAK,WEAK,1.555,0.905,173852649.0,490515137.0
2015-12-28,112.53,-110510990.0,,120.0,,WEAK,REMOTE,1.587,0.793,150169042.0,381602336.0
2015-12-29,114.3,214460640.0,115.93,120.0,110.0,WEAK,WEAK,1.637,0.829,157345978.0,483571093.0
2015-12-30,113.27,-94499861.0,,120.0,110.0,WEAK,WEAK,1.688,0.948,157482178.0,770404871.0
2015-12-31,111.86,-476395214.0,,120.0,110.0,WEAK,WEAK,1.669,0.948,140699695.0,582502536.0
2016-01-04,109.5,-520948722.0,,120.0,110.0,PRIMARY,WEAK,1.847,1.55,88656976.0,203962153.0
2016-01-05,109.31,-493533623.0,,120.0,110.0,PRIMARY,WEAK,1.747,1.337,89247859.0,207649231.0
2016-01-06,108.26,-498856537.0,,,110.0,REMOTE,WEAK,1.738,1.234,83974696.0,298766381.0
2016-01-07,104.87,-582294931.0,,,110.0,REMOTE,WEAK,1.68,1.419,35057977.0,-255287279.0
2016-01-08,104.01,-1028208847.0,,,100.0,REMOTE,WEAK,1.644,1.558,50178454.0,180032045.0
2016-01-11,104.33,-531913998.0,,,100.0,REMOTE,WEAK,1.64,1.551,52848908.0,95071116.0
2016-01-12,105.54,-432576679.0,,,100.0,REMOTE,WEAK,1.519,1.498,86540007.0,175722354.0
2016-01-13,101.9,-466452914.0,,,100.0,REMOTE,WEAK,1.474,1.403,63155309.0,523542318.0
2016-01-15,100.84,-487593202.0,,,100.0,REMOTE,WEAK,1.45,1.337,72138289.0,1122441078.0
2016-01-19,101.06,-341478747.0,,,100.0,REMOTE,WEAK,1.521,1.473,61117139.0,142231668.0
2016-01-20,100.75,-335401524.0,,,100.0,REMOTE,WEAK,1.472,1.345,64392563.0,236314936.0
2016-01-21,100.85,-366353847.0,,,100.0,REMOTE,WEAK,1.534,1.257,75316461.0,389110061.0
2016-01-22,103.77,-203008226.0,,,100.0,REMOTE,WEAK,1.496,1.656,108852485.0,398393487.0
2016-01-25,102.23,-311682090.0,,,100.0,REMOTE,WEAK,1.591,2.369,94811062.0,233786155.0
2016-01-26,103.15,-251814964.0,,,100.0,REMOTE,WEAK,1.554,2.194,105457735.0,299571774.0
2016-01-27,100.58,-391233323.0,,,100.0,REMOTE,WEAK,1.522,1.973,88030630.0,264977002.0
2016-01-28,102.0,-268026482.0,,,100.0,REMOTE,WEAK,1.606,1.776,124314205.0,538864438.0
2016-01-29,104.13,-72640112.0,,110.0,100.0,WEAK,WEAK,1.59,1.354,134909577.0,534014052.0
2016-02-01,104.41,-151114524.0,,110.0,100.0,WEAK,WEAK,1.579,1.084,144497496.0,303957450.0
2016-02-02,102.15,-301386012.0,,105.0,100.0,WEAK,WEAK,1.519,1.125,128982898.0,344851240.0
2016-02-03,101.66,-379083251.0,,110.0,100.0,WEAK,WEAK,1.55,1.165,127773119.0,400757437.0
2016-02-04,101.65,-354565052.0,,105.0,100.0,WEAK,WEAK,1.485,1.215,126184504.0,539514678.0
2016-02-05,98.12,-746192785.0,,,100.0,REMOTE,WEAK,1.591,1.18,81178094.0,359077513.0
2016-02-08,96.62,-563349195.0,,,100.0,REMOTE,WEAK,1.665,1.715,58894430.0,128681273.0
2016-02-09,96.32,-650610277.0,,100.0,95.0,WEAK,WEAK,1.712,1.41,77748298.0,249486625.0
2016-02-10,96.69,-607040555.0,,100.0,95.0,WEAK,WEAK,1.645,1.262,95036529.0,397156558.0
2016-02-11,96.55,-628298613.0,,100.0,95.0,WEAK,WEAK,1.625,1.212,96481844.0,660872595.0
2016-02-12,98.02,-335102586.0,,100.0,95.0,PRIMARY,WEAK,1.549,1.527,122851966.0,466914508.0
2016-02-16,100.23,-318955060.0,,100.0,95.0,PRIMARY,WEAK,1.59,1.591,123227537.0,503845499.0
2016-02-17,102.5,-140339197.0,,100.0,95.0,PRIMARY,WEAK,1.631,1.627,126095065.0,790306517.0
2016-02-18,101.33,-327858391.0,,100.0,95.0,PRIMARY,WEAK,1.685,1.669,134942884.0,1483990256.0
2016-02-19,101.63,-499002037.0,,100.0,95.0,PRIMARY,WEAK,1.701,1.599,151298366.0,1138683760.0
2016-02-22,103.28,-5654958.0,,100.0,,WEAK,REMOTE,1.739,1.389,124121981.0,236519606.0
2016-02-23,101.58,-180588110.0,,100.0,,WEAK,REMOTE,1.735,1.545,128341001.0,267767380.0
2016-02-24,102.55,-139069335.0,,100.0,,WEAK,REMOTE,1.729,1.676,133642225.0,336041421.0
2016-02-25,103.56,-136874.0,,100.0,,WEAK,REMOTE,1.768,1.822,137028800.0,467459774.0
2016-02-26,103.43,68172094.0,106.87,100.0,,WEAK,REMOTE,1.762,1.091,142913907.0,577596455.0
2016-02-29,102.5,-176995341.0,,104.0,95.0,WEAK,WEAK,1.786,0.834,154265702.0,351561585.0
2016-03-01,105.79,159182295.0,106.77,104.0,,WEAK,REMOTE,1.819,0.882,130188326.0,169469909.0
2016-03-02,105.83,153514934.0,106.86,104.0,,WEAK,REMOTE,1.863,0.941,136446525.0,264336266.0
2016-03-03,105.63,30414373.0,111.53,104.0,100.0,WEAK,WEAK,1.929,1.046,151178428.0,535019766.0
2016-03-04,105.67,-58149458.0,,104.0,100.0,WEAK,WEAK,1.939,1.046,166604167.0,695671042.0
2016-03-07,105.02,-293304266.0,,110.0,100.0,WEAK,WEAK,2.323,2.014,160361832.0,409366000.0
2016-03-08,104.15,-452879608.0,,110.0,100.0,WEAK,WEAK,2.327,2.135,158267358.0,473811278.0
2016-03-09,104.82,-365568464.0,,110.0,100.0,WEAK,WEAK,2.341,2.008,160820555.0,575568918.0
2016-03-10,104.66,-351658113.0,,110.0,100.0,WEAK,WEAK,2.3,1.913,160162384.0,682916653.0
2016-03-11,106.49,118678592.0,107.8,,100.0,REMOTE,WEAK,2.268,2.438,159168079.0,702914251.0
2016-03-14,106.67,-89889491.0,,,100.0,REMOTE,WEAK,2.296,2.617,138268157.0,457707623.0
2016-03-15,106.63,-106445013.0,,110.0,100.0,WEAK,WEAK,2.299,2.65,140090856.0,608764353.0
2016-03-16,107.58,-19242539.0,,110.0,100.0,WEAK,WEAK,2.295,2.656,133834995.0,741310265.0
2016-03-17,107.52,120267392.0,108.7,110.0,100.0,WEAK,WEAK,2.262,2.454,123380117.0,948634859.0
2016-03-18,107.37,-31922384.0,,110.0,100.0,WEAK,WEAK,2.68,3.83,154171722.0,1269996530.0
2016-03-21,107.79,4870346.0,119.86,110.0,100.0,PRIMARY,WEAK,2.083,2.137,132464819.0,198728373.0
2016-03-22,108.12,37057794.0,113.23,110.0,100.0,WEAK,WEAK,2.061,2.087,141375586.0,244565338.0
2016-03-23,107.23,-138773667.0,,110.0,100.0,WEAK,WEAK,2.123,2.178,153798659.0,402521312.0
2016-03-24,107.26,48997969.0,111.92,110.0,100.0,WEAK,WEAK,2.0,1.988,172712065.0,436164774.0
2016-03-28,107.11,-6688407.0,,109.0,100.0,WEAK,WEAK,2.012,1.602,154495490.0,372231814.0
2016-03-29,108.83,363175765.0,108.77,109.0,100.0,WEAK,WEAK,2.002,1.647,128762953.0,338367459.0
2016-03-30,109.36,395129219.0,108.87,110.0,100.0,WEAK,WEAK,2.017,1.713,118023986.0,443573024.0
2016-03-31,109.2,196537032.0,109.84,110.0,100.0,WEAK,WEAK,2.155,2.108,139387408.0,401614847.0
2016-04-01,110.36,226879416.0,111.0,110.0,100.0,WEAK,WEAK,1.988,1.55,133852592.0,130048948.0
2016-04-04,109.94,80219461.0,112.84,110.0,100.0,WEAK,WEAK,1.934,1.089,146370465.0,228781278.0
2016-04-05,108.88,-107342723.0,,112.0,100.0,WEAK,WEAK,1.895,0.929,160201480.0,255076392.0
2016-04-06,110.67,217286489.0,111.7,110.0,100.0,WEAK,WEAK,1.875,0.953,140438795.0,320770655.0
2016-04-07,109.08,-144015486.0,,112.0,100.0,WEAK,WEAK,1.874,1.132,162100931.0,412774844.0
2016-04-08,109.0,-451801362.0,,112.0,100.0,WEAK,WEAK,1.847,1.838,179966761.0,537977810.0
2016-04-11,108.6,-188389904.0,,110.0,100.0,WEAK,WEAK,1.909,2.087,163538845.0,434255341.0
2016-04-12,109.51,-1301994.0,,110.0,100.0,WEAK,WEAK,1.904,1.927,165786821.0,554566235.0
2016-04-13,110.91,379215448.0,111.34,110.0,100.0,WEAK,WEAK,1.912,1.943,144181553.0,609460116.0
2016-04-14,110.92,350604785.0,111.56,112.0,100.0,WEAK,WEAK,1.954,1.933,145334502.0,1121961939.0
2016-04-15,110.64,75219219.0,113.93,110.0,100.0,WEAK,WEAK,1.954,2.043,168576768.0,842407012.0
2016-04-18,111.23,37472322.0,115.61,110.0,,WEAK,REMOTE,1.933,2.568,129139232.0,218181421.0
2016-04-19,110.55,-46705783.0,,110.0,100.0,WEAK,PRIMARY,1.885,2.49,146861758.0,282040055.0
2016-04-20,110.64,-44490317.0,,110.0,100.0,WEAK,PRIMARY,1.843,2.301,158725016.0,374651063.0
2016-04-21,110.65,74819713.0,114.55,110.0,100.0,WEAK,PRIMARY,1.799,2.301,158717011.0,702131644.0
2016-04-22,108.98,-181566301.0,,111.0,100.0,WEAK,PRIMARY,1.738,1.814,179321223.0,418462429.0
2016-04-25,108.98,-213133150.0,,110.0,100.0,WEAK,PRIMARY,1.831,1.889,170431084.0,282552118.0
2016-04-26,108.45,-353128985.0,,110.0,100.0,WEAK,PRIMARY,1.852,1.959,171209748.0,351417945.0
2016-04-27,107.58,-510648503.0,,110.0,100.0,WEAK,PRIMARY,1.826,1.816,163627109.0,426397270.0
2016-04-28,106.28,-558475280.0,,110.0,100.0,WEAK,PRIMARY,1.773,1.597,147250470.0,656027714.0
2016-04-29,105.72,-631294133.0,,110.0,100.0,WEAK,PRIMARY,1.777,1.275,144951433.0,541834266.0
2016-05-02,106.72,-408540775.0,,110.0,100.0,WEAK,PRIMARY,1.836,1.149,162907945.0,198231264.0
2016-05-03,105.73,-510342669.0,,110.0,100.0,WEAK,WEAK,1.811,1.159,154541950.0,249977996.0
2016-05-04,105.05,-524891814.0,,115.0,100.0,WEAK,WEAK,1.719,1.081,151964869.0,314845628.0
2016-05-05,105.02,-497085626.0,,115.0,100.0,WEAK,WEAK,1.66,1.019,144062871.0,295717078.0
2016-05-06,105.58,-655411489.0,,115.0,100.0,WEAK,WEAK,1.654,0.98,175042610.0,527505156.0
2016-05-09,105.88,-352118071.0,,110.0,100.0,WEAK,WEAK,1.715,1.238,164417071.0,217488437.0
2016-05-10,107.33,-94067279.0,,108.0,100.0,WEAK,WEAK,1.667,1.192,174098175.0,265144148.0
2016-05-11,106.36,-266915699.0,,108.0,100.0,WEAK,WEAK,1.658,1.238,167943405.0,346618269.0
2016-05-12,105.89,-420755265.0,,,100.0,REMOTE,WEAK,1.672,1.435,163442441.0,466941286.0
2016-05-13,105.5,-591666732.0,,,100.0,REMOTE,WEAK,1.642,1.672,168339956.0,479715542.0
2016-05-16,106.82,-288501672.0,,,100.0,REMOTE,WEAK,1.734,1.845,165530356.0,331108831.0
2016-05-17,105.48,-552581862.0,,,100.0,REMOTE,WEAK,1.743,1.846,159955240.0,384232648.0
2016-05-18,105.86,-438033528.0,,,100.0,REMOTE,WEAK,1.705,1.657,159282198.0,405582188.0
2016-05-19,105.31,-581373547.0,,,100.0,REMOTE,WEAK,1.73,1.637,163268534.0,1031675418.0
2016-05-20,106.47,-145567718.0,,,100.0,REMOTE,WEAK,1.692,1.482,176695435.0,971094718.0
2016-05-23,106.33,-194288824.0,,,100.0,REMOTE,WEAK,1.76,1.339,158784534.0,165345495.0
2016-05-24,108.46,55983293.0,112.86,,100.0,REMOTE,WEAK,1.74,1.287,146733222.0,161507637.0
2016-05-25,109.24,113053526.0,111.58,110.0,100.0,WEAK,WEAK,1.747,1.564,143808696.0,233441084.0
2016-05-26,109.56,149699953.0,111.07,110.0,100.0,WEAK,WEAK,1.724,1.632,146142631.0,254740804.0
2016-05-27,110.13,219826342.0,111.27,110.0,100.0,WEAK,WEAK,1.682,1.531,145652537.0,358913436.0
2016-05-31,110.34,245754874.0,111.62,120.0,100.0,WEAK,WEAK,1.663,0.962,142137200.0,185901469.0
2016-06-01,110.35,244439912.0,111.66,112.0,100.0,WEAK,WEAK,1.653,1.019,142566447.0,254269780.0
